MM/DD/YYYY,ID,YEAR,MONTH,DAY,PRCP,SNOW
1916-06-05,CA003020702,1916,06,5,132.0,0.0
1916-06-06,CA003020702,1916,06,6,0.0,0.0
1916-06-07,CA003020702,1916,06,7,0.0,0.0
1916-06-08,CA003020702,1916,06,8,0.0,0.0
1916-06-09,CA003020702,1916,06,9,155.0,0.0
1916-06-10,CA003020702,1916,06,10,0.0,0.0
1916-06-11,CA003020702,1916,06,11,0.0,0.0
1916-06-12,CA003020702,1916,06,12,0.0,0.0
1916-06-13,CA003020702,1916,06,13,0.0,0.0
1916-06-14,CA003020702,1916,06,14,0.0,0.0
1916-06-15,CA003020702,1916,06,15,0.0,0.0
1916-06-16,CA003020702,1916,06,16,0.0,0.0
1916-06-17,CA003020702,1916,06,17,0.0,0.0
1916-06-18,CA003020702,1916,06,18,30.0,0.0
1916-06-19,CA003020702,1916,06,19,38.0,0.0
1916-06-20,CA003020702,1916,06,20,0.0,0.0
1916-06-21,CA003020702,1916,06,21,0.0,0.0
1916-06-22,CA003020702,1916,06,22,0.0,0.0
1916-06-23,CA003020702,1916,06,23,0.0,0.0
1916-06-24,CA003020702,1916,06,24,0.0,0.0
1916-06-25,CA003020702,1916,06,25,0.0,0.0
1916-06-26,CA003020702,1916,06,26,0.0,0.0
1916-06-27,CA003020702,1916,06,27,140.0,0.0
1916-06-28,CA003020702,1916,06,28,0.0,0.0
1916-06-29,CA003020702,1916,06,29,76.0,0.0
1916-06-30,CA003020702,1916,06,30,0.0,0.0
